,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
770,2022-06-19 01:52:51+00:00,https://twitter.com/MichealOjuri/status/1538338991241560068,MichealOjuri,Twitter for Android,"Oyo, Nigeria","#NG30DaysOfLearning
#30DaysOfLearning
#Day3

Build Microsoft Excel Dashboard for Covid19 Cases

I am a newbie to Excel thus it took me a lot of time to get this little together. So far, I am now familiar with Pivot Tables, PivotCharts etc. I can't wait to further build on this 😃 https://t.co/euh4htZmDb",5,2,0,0
771,2022-06-18 20:30:32+00:00,https://twitter.com/BabynurseQeebah/status/1538257878833938433,BabynurseQeebah,Twitter Web App,Farm,"Hello everyone, I just made my first attempt at creating a Dashboard using excel. kindly read  the process and steps via Github https://t.co/FQssMEbVud

@theoyinbooke #NG30daysoflearning https://t.co/7iNZGQmHY2",5,0,0,0
772,2022-06-18 17:33:05+00:00,https://twitter.com/Richie4love/status/1538213220883738625,Richie4love,Twitter for Android,,@Inorganicshola @john_tobi007 @jessica_xls @Microsoft Register for #30daysoflearning it will help,0,0,0,0
773,2022-06-18 17:02:15+00:00,https://twitter.com/ElizabethOlupi1/status/1538205463090716674,ElizabethOlupi1,Twitter for Android,,"@TheOyinbooke It's been a great week sir. Thanks for all you do.
#NG30DaysOfLearning 
#30daysoflearning",0,0,0,0
774,2022-06-18 16:54:56+00:00,https://twitter.com/_KBlack_01/status/1538203622722482178,_KBlack_01,Twitter Web App,,"I just looked at a range of metrics for binary classification and tried a few algorithms beyond logistic regression.

@TheOyinbooke #NG30DaysOfLearning",2,0,0,0
775,2022-06-18 15:58:53+00:00,https://twitter.com/Richie4love/status/1538189515717738496,Richie4love,Twitter for Android,,"If you are a Student interested in learning data analysis using Power BI. Don't let go of this #30DaysOfLearning opportunity.

Visit here for the onboarding resources https://t.co/Eokd8Npy4s

For Data Analysis Track, visit here https://t.co/CweLPw2zzv",2,0,0,0
776,2022-06-18 15:55:24+00:00,https://twitter.com/Richie4love/status/1538188640525991940,Richie4love,Twitter for Android,,"It's been an amazing week as part of #30DaysOfLearning.

In this call, we help you unblock all challenges you had over the week.

Here's the link to today's call starting by 5:00pm GMT +1: https://t.co/ISBsOGrdf7",2,1,1,0
777,2022-06-18 15:45:46+00:00,https://twitter.com/TheOyinbooke/status/1538186214389731328,TheOyinbooke,Twitter for Android,Nigeria,"Our Cloud Skill Challenge for #30DaysOfLearning is live! Join now and upskill yourself 
Data Analysis: https://t.co/z8nepzENVw

Power Platform
https://t.co/utKTlHLLvM

Data Science
https://t.co/cpEjiR5zPy",66,24,0,2
778,2022-06-18 15:43:21+00:00,https://twitter.com/TheOyinbooke/status/1538185608434163713,TheOyinbooke,Twitter for Android,Nigeria,"If you are a student interested in learning data analysis using Power BI. Don't let go of this #30DaysOfLearning opportunity.

Visit here for the onboarding resources https://t.co/lfu8bmVRLl

For Data Analysis Track, visit here https://t.co/3CFH5OUArB",70,40,0,5
779,2022-06-18 15:35:08+00:00,https://twitter.com/AbdullahiYinus3/status/1538183541330219009,AbdullahiYinus3,Twitter for Android,"Lagos, Nigeria","It's been a great first week exploring and learning new things with @TheOyinbooke 
Built a dashboard .Documentation all here https://t.co/M7Tw27qk7T, learnt to integrate Teams data into SharePoint and also began taking lessons towards a Microsoft certification

#30daysoflearning https://t.co/flFep6RAW7",63,8,1,4
780,2022-06-18 15:28:08+00:00,https://twitter.com/poetrineer/status/1538181776299941888,poetrineer,Twitter for Android,,"There were quite many more lessons, but those hit differently some chords in me.

Thanks again to @TheOyinbooke  for all he does, and as well to the Guest Analysts for making out time to give us value!

#NG30DaysOfLearning @MicrosoftEDU",0,0,0,0
781,2022-06-18 15:22:16+00:00,https://twitter.com/poetrineer/status/1538180302144675840,poetrineer,Twitter for Android,,"Day 05 of #NG30DaysOfLearning was yesterday, and we had a look at a Day in the Life of a Data Analyst!

It was fun, educative, interesting and Motivating for newbies like me in the world of Data Analysis!

Some lessons learnt were 👇",0,0,0,1
782,2022-06-18 15:19:26+00:00,https://twitter.com/poetrineer/status/1538179589473591297,poetrineer,Twitter for Android,,"Day 04 of #NG30DaysOfLearning, I learnt how to create a No-code stunning dashboard using PowerBI, and also , link it with the Share point app on my Microsoft Developer account, while finally linking to be displayed on Microsoft Power point!
Screen shots will be shared here later.",1,1,0,0
783,2022-06-18 15:16:29+00:00,https://twitter.com/poetrineer/status/1538178844183633921,poetrineer,Twitter for Android,,"When I'm done I'll update this thread
 Also, I'll  add screenshots of my dashboard.. (In whispers... ""When my PC  comes on"") 🙂
#30DaysOfLearning  @MicrosoftEDU",0,0,0,1
784,2022-06-18 15:08:34+00:00,https://twitter.com/poetrineer/status/1538176852153466881,poetrineer,Twitter for Android,,"For Day 03 of this programme #NG30DaysOfLearning, I learnt how to merge data subsets, format, and then create a stunning dashboard on COVID-19 Global Prevalence on Ms Excel, using the data scrapped from the Web.
Thanks to @TheOyinbooke who made the teaching quite comprehensible!",1,0,0,1
785,2022-06-18 15:02:06+00:00,https://twitter.com/poetrineer/status/1538175225677893632,poetrineer,Twitter for Android,,"Hm-hm.. I'm back. Where do I start by the way?  So...it's been a very very mentally-strenuous week for me. I've got my hands on the #NG30DaysOfLearning and the frustration of working with a dysfunctional PC, network glitches etc has been second to none for me!
But,I bounce back!",0,0,0,1
786,2022-06-18 14:30:02+00:00,https://twitter.com/OtitiEmmanuel/status/1538167157204320257,OtitiEmmanuel,Twitter Web App,Nigeria,Regular expression is vital knowledge for those in data analytics. #DataAnalytics #Datavisualization #DataScience  #30daysoflearning,2,0,0,1
787,2022-06-18 13:55:51+00:00,https://twitter.com/_globalsmile/status/1538158554942775297,_globalsmile,Twitter Web App,,"Day 4 of #NG30DaysOfLearning 
I learnt how to create a dashboard and report in Microsoft Power BI at the click of a button
I also learnt how Microsoft Power BI integrates with:
- Microsoft Teams
- SharePoint
- Microsoft PowerPoint
I feel powerful ⚡️
@TheOyinbooke 
@CinnamonXi",0,0,0,0
788,2022-06-18 13:54:45+00:00,https://twitter.com/Xionne_/status/1538158276541571073,Xionne_,Twitter Web App,lugar secreto del altísimo,"For Day 1 of  @Microsoft #NG30daysoflearning with  @TheOyinbooke, we were tasked to make our first 
@github repo. It seemed pretty easy, But writing in markdown was confusing at first 😅
Here's the link to my repo 
https://t.co/IcIPjl2PcW

#DataAnalytics",2,0,1,3
789,2022-06-18 11:47:00+00:00,https://twitter.com/_globalsmile/status/1538126126886838272,_globalsmile,Twitter Web App,,"I built my first dashboard thanks to #NG30DaysOfLearning  and @TheOyinbooke 
Open to honest critic!
@CinnamonXi https://t.co/7wOIc81IQK",0,0,0,0
790,2022-06-18 10:28:48+00:00,https://twitter.com/Tokings01/status/1538106448475037698,Tokings01,Twitter for Android,Lagos,"A Day in the Life of a Data Analyst

Wondering what a day in the life of a Data Analyst looks like? 
What are the skills needed to function effectively outside the technical skill?
Do they build dashboards everyday?
Find the answers here
https://t.co/xlp6cqKZES
#30DaysOfLearning",2,0,0,0
791,2022-06-18 10:15:34+00:00,https://twitter.com/TheOyinbooke/status/1538103117740445697,TheOyinbooke,Twitter for Android,Nigeria,"A Day in the Life of a Data Analyst
Wondering what a day in the life of a Data Analyst looks like? What are the skills needed to function effectively outside the technical skill? Do they build dashboards everyday?

Find the answers here
https://t.co/UAK7vohIqK
#30DaysOfLearning",134,35,0,0
792,2022-06-18 09:24:25+00:00,https://twitter.com/fadamakay/status/1538090245345923073,fadamakay,Twitter Web App,Nigeria,https://t.co/KtjXOxFLsv  #NG30DaysOfLearning,0,0,0,0
793,2022-06-18 07:56:44+00:00,https://twitter.com/atada_ace/status/1538068178147938308,atada_ace,Twitter for iPhone,"Akwa Ibom, Nigeria","First time creating a dashboard following Day 3 of #30daysoflearning and 😭🥲 
It’s interesting as @TheOyinbooke took time to explain it step by step during the class, but a bit hard since it’s my first. Hopefully, I’ll do better with more practice.",4,0,0,0
794,2022-06-18 06:19:59+00:00,https://twitter.com/Abdroqeeb_Ola/status/1538043830863290368,Abdroqeeb_Ola,Twitter for Android,"Oyo, Nigeria","@TheOyinbooke It's been a great week with you sir. Well done👏🏾👏🏾
#NG30DaysOfLearning 
#30daysoflearning",1,0,0,0
795,2022-06-18 06:02:29+00:00,https://twitter.com/bimal_888/status/1538039426978557952,bimal_888,Twitter Web App,Nepal,"30 days. Here we go...
Let the Countdown Begin. 
Day 1

Deadline: 📅
https://t.co/J4Ho9m2yWi 

#30DaysOfCode #javascript30 
#Day1 #30daysoflearning",2,0,0,1
796,2022-06-18 05:57:01+00:00,https://twitter.com/d_adetunji/status/1538038049774477313,d_adetunji,Twitter for Android,"Ibadan, Nigeria","This is the new dashboard I made with the data. It is so great to learn new things. Courtesy of @TheOyinbooke @Microsoft and everyone who inspired this learning. Thank you very much @seyiflawless for the corrections.
#NG30DaysofLearning to the moon 🚀 https://t.co/Hvx1QeSL78 https://t.co/EY6MGReQeR",14,0,0,3
797,2022-06-18 02:40:25+00:00,https://twitter.com/Croprestige/status/1537988577249746947,Croprestige,Twitter for Android,"University of Ibadan, Ibadan.","""Top to bottom"" 🤣🤣🤣🤣🤣

Data Analysis Track 
#30daysoflearning 
#NG30DaysOfLearning",5,0,0,0
798,2022-06-17 20:48:57+00:00,https://twitter.com/debola222/status/1537900126173138944,debola222,Twitter for iPhone,Globe,"@TheOyinbooke Thank you for creating this opportunity sir
God bless you more🙏🏽
#NG30DaysofLearning 
#30DaysofLearning",0,0,0,0
799,2022-06-17 18:40:34+00:00,https://twitter.com/Croprestige/status/1537867815281209344,Croprestige,Twitter for Android,"University of Ibadan, Ibadan.","@TheOyinbooke Thank you for this opportunity sir

#NG30DaysOfLearning 
#30daysoflearning",5,1,0,0
800,2022-06-17 18:37:34+00:00,https://twitter.com/TheOyinbooke/status/1537867060398759936,TheOyinbooke,Twitter for Android,Nigeria,"After a week of supporting people to learn in the ongoing #30DaysOfLearning, I finally have to say #TGIF .

Thank you all for your support always... https://t.co/C2bspk1p3n",163,7,0,14
801,2022-06-17 18:09:03+00:00,https://twitter.com/Richie4love/status/1537859885144150027,Richie4love,Twitter for Android,,"Reposting this 

🖥️🖥️🖥️ #30daysoflearning
*What is it?*
This is a learning opportunity from Microsoft to Students to help them learn and build in the following knowledge areas
1. Data Analysis Using Power BI
2. Low-Code Application Development Using Power Platform",13,6,0,2
802,2022-06-17 17:33:21+00:00,https://twitter.com/Dere_I_am/status/1537850902580760581,Dere_I_am,Twitter for Android,Nigeria,"@TheOyinbooke Machine Learning in Health Research is becoming more common than ever. So yeah, the knowledge of Data Science and Machine Learning in Medicine will go a long way to solve lots of hidden problem within the healthcare space. #30daysoflearning",8,0,0,0
803,2022-06-17 17:32:50+00:00,https://twitter.com/EngineeredCurlz/status/1537850770527338498,EngineeredCurlz,Twitter for iPhone,Personal Account | MY Opinions,How do YOU take notes? #CodeNewbies #techtwitter #BlackTechTwitter #30daysoflearning #LearnToCode https://t.co/gtUlqY5YRh,0,1,0,6
804,2022-06-17 16:07:38+00:00,https://twitter.com/_globalsmile/status/1537829329111076864,_globalsmile,Twitter Web App,,"Day 3 of #NG30DaysOfLearning 
I learnt how to build a dashboard using Microsoft Excel

Check it out here: https://t.co/uK7oK890SR

@TheOyinbooke",0,0,0,1
805,2022-06-17 16:00:44+00:00,https://twitter.com/Nasereliver/status/1537827593562497029,Nasereliver,Twitter for Android,"Ibadan, Nigeria","We are living in the world of getting started with this course, that course etc.
It is very important as a #data enthusiast to set your priority right.
If you are into #30daysoflearning for students or @udacity data analyst nano degree.
Please be focused 🙏🙏🙏🙏.",14,2,0,1
806,2022-06-17 15:55:13+00:00,https://twitter.com/_Prom_C/status/1537826206803959809,_Prom_C,Twitter for Android,,"Day 2
•I practiced how to scrap data from the web using the Covid-19 dataset as a case study. 
•Checked out different websites where one can get public datasets for practice purposes. The most popular is 'Kaggle'. You can get tons of datasets from there. 

#NG30DaysOfLearning",1,0,0,0
807,2022-06-17 15:50:00+00:00,https://twitter.com/Richie4love/status/1537824891797483521,Richie4love,Twitter for Android,,"Have you registered for the #30DaysofLearning currently going on for Students? What is stopping you? 

You are missing out alot if you haven't registered",10,1,0,1
808,2022-06-17 15:48:39+00:00,https://twitter.com/OlaitanHazeem1/status/1537824555074572288,OlaitanHazeem1,Twitter for Android,,"Today I earned my ""Get started building with Power BI"" badge! I’m so proud to be celebrating this achievement and hope this inspires you to start your own @MicrosoftLearn journey!
#NG30DaysOfLearning

 https://t.co/haycCjJWPg #MSLearnBadge",0,0,0,0
809,2022-06-17 15:47:13+00:00,https://twitter.com/_Prom_C/status/1537824193064083456,_Prom_C,Twitter Web App,,"Day 1
I analysed and created a dashboard with the financial sample dataset. Click on the link below to checkout the documentation of the process
#NG30DaysOfLearning 

https://t.co/k3MaynRKPG https://t.co/bjKvFKv96d",2,1,0,1
810,2022-06-17 15:27:34+00:00,https://twitter.com/Iamvinci6/status/1537819246914412544,Iamvinci6,Twitter for Android,"England, United Kingdom",https://t.co/CCCVn85QJs #NG30DaysOfLearning,0,0,0,1
811,2022-06-17 13:58:27+00:00,https://twitter.com/oladimejivic17/status/1537796820075692032,oladimejivic17,Twitter Web App,,"Official Day 3 of #NG30DaysOfLearning ...
Conducted the analysis of the dataset from day 2 and created this dashboard using MS-Excel.
Every other details are in here - https://t.co/BUf3kj443U https://t.co/7clFuaCfzj",2,0,0,1
812,2022-06-17 13:37:38+00:00,https://twitter.com/oladimejivic17/status/1537791580240846850,oladimejivic17,Twitter Web App,,Official Day 2 of #NG30DaysOfLearning (Tuesday 14/06/22) Key Points:  Where to get datasets  How to import data (Covid-19 dataset) into Excel from github  Scrap the dataset in Excel  Made use of Power query editor. https://t.co/7GxUUx4lF6,2,0,0,1
813,2022-06-17 13:35:35+00:00,https://twitter.com/oladimejivic17/status/1537791066010750976,oladimejivic17,Twitter Web App,,"Official Day 1 of #NG30DaysOfLearning (Monday 13/06/22). Key Points:  World Of Analytics  Why Data Analysis  Steps to take when approaching data analysis projects  Introduction to Excel, Excel vLookUp, Pivot Table . #Datavisualization #DataAnalytics #NG30DaysOfLearning https://t.co/DGM0Xv9zcx",2,0,0,1
814,2022-06-17 13:33:07+00:00,https://twitter.com/oladimejivic17/status/1537790445329256454,oladimejivic17,Twitter Web App,,"I will be documenting  my Journey in #NG30DaysOfLearning here... Let's journey together.... 

I am open to reviews, words of encouragements, ideas to keep on going, critics... 

it will be pinned on my profile as a thread and will keep updating as I progress",4,0,0,2
815,2022-06-17 11:18:12+00:00,https://twitter.com/GbemiAdekoya/status/1537756494145458176,GbemiAdekoya,Twitter for Android,"Lagos, Nigeria","Thank you for today
@Yinkaoke @debofals @TheOyinbooke 
#NG30DaysOfLearning",0,0,0,1
816,2022-06-17 11:01:10+00:00,https://twitter.com/_globalsmile/status/1537752205893189632,_globalsmile,Twitter Web App,,"A Day on the Life of A Data Analyst: Data Analyst track https://t.co/gkwhHq6NKt via @YouTube 
#NG30DaysOfLearning",0,0,0,0
817,2022-06-17 10:46:53+00:00,https://twitter.com/GbemiAdekoya/status/1537748609428508673,GbemiAdekoya,Twitter for Android,"Lagos, Nigeria","Curiosity doesn't kill a data analyst
- @debofals 
#NG30DaysOfLearning",2,1,0,0
818,2022-06-17 10:43:47+00:00,https://twitter.com/Fabulousnani01/status/1537747830932221954,Fabulousnani01,Twitter for Android,,"🤗💃💃💃
We are live! Day 5 of  #30daysoflearning

Join us as we learn from the Industry experts. What a day in the life of a Data Analyst looks like.
@Yinkaoke (The Databender) @TheOyinbooke @debofals

https://t.co/9XQz1Qkm7P",1,0,0,0
819,2022-06-17 10:00:52+00:00,https://twitter.com/Fabulousnani01/status/1537737031731843073,Fabulousnani01,Twitter for Android,,"Day 3 view  of #30daysoflearning
https://t.co/ZeK2YlxctC
Scrape the data from GitHub directly into Excel, clean your data and build your simple dashboard. 

Start from this simple one,other concepts will become clearer as you keep learning with us. https://t.co/vrihDHTQdm https://t.co/OlcSPzWhzB",0,0,0,0
820,2022-06-17 10:00:14+00:00,https://twitter.com/Tokings01/status/1537736872121835521,Tokings01,Twitter for Android,Lagos,"🤗💃💃💃
We are live!

Join us as we learn from the Industry experts. What a day in the life of a Data Analyst looks like.

https://t.co/Jd1ix3SfNC

#30DaysOfLearning @TheOyinbooke",2,0,0,0
